Brand,AnnualDemand,AvgPurchasePrice,HoldingCost,OrderingCost,EOQ,OrdersPerYear,TotalOrderingCost,TotalHoldingCost,TotalInventoryCost
4575,31,19.37,3.8740000000000006,150,49,1,150,94.91300000000001,244.913
39974,31,9.26,1.852,150,71,1,150,65.74600000000001,215.746
24993,31,12.92,2.584,150,60,1,150,77.52,227.51999999999998
18629,31,13.79,2.758,150,58,1,150,79.982,229.982
22902,31,11.1,2.22,150,65,1,150,72.15,222.15
10972,31,11.76,2.352,150,63,1,150,74.088,224.088
24992,31,36.18,7.236000000000001,150,36,1,150,130.24800000000002,280.24800000000005
25467,31,17.23,3.446,150,52,1,150,89.596,239.596
24876,31,13.15,2.6300000000000003,150,59,1,150,77.58500000000001,227.585
1033,31,23.07,4.614,150,45,1,150,103.815,253.815
529,31,5.61,1.122,150,91,1,150,51.051,201.051
2908,31,53.84,10.768,150,29,2,300,156.13600000000002,456.136
11209,31,8.78,1.756,150,73,1,150,64.094,214.094
23535,31,16.89,3.378,150,52,1,150,87.828,237.828
833,31,7.99,1.598,150,76,1,150,60.724000000000004,210.724
13045,31,3.83,0.766,150,110,1,150,42.13,192.13
8254,31,9.53,1.906,150,70,1,150,66.71,216.70999999999998
8965,31,39.85,7.970000000000001,150,34,1,150,135.49,285.49
1425,31,20.73,4.146,150,47,1,150,97.431,247.43099999999998
5737,31,13.38,2.676,150,59,1,150,78.94200000000001,228.942
22901,31,12.32,2.4640000000000004,150,61,1,150,75.15200000000002,225.15200000000002
44715,31,12.32,2.4640000000000004,150,61,1,150,75.15200000000002,225.15200000000002
17216,31,11.76,2.352,150,63,1,150,74.088,224.088
1025,31,5.26,1.052,150,94,1,150,49.444,199.44400000000002
18167,31,9.52,1.904,150,70,1,150,66.64,216.64
21338,31,12.98,2.596,150,60,1,150,77.88,227.88
25789,31,6.89,1.3780000000000001,150,82,1,150,56.498000000000005,206.498
21121,31,5.51,1.102,150,92,1,150,50.69200000000001,200.692
32136,31,29.41,5.882000000000001,150,40,1,150,117.64000000000001,267.64
46725,31,12.98,2.596,150,60,1,150,77.88,227.88
8544,31,12.21,2.442,150,62,1,150,75.702,225.702
120,30,10.44,2.088,150,66,1,150,68.904,218.904
21281,30,32.23,6.446,150,37,1,150,119.25099999999999,269.251
8447,30,16.92,3.3840000000000003,150,52,1,150,87.98400000000001,237.984
5056,30,5.55,1.11,150,90,1,150,49.95,199.95
284,30,53.43,10.686,150,29,2,300,154.947,454.947
5145,30,9.12,1.8239999999999998,150,70,1,150,63.839999999999996,213.84
8909,30,4.51,0.902,150,100,1,150,45.1,195.1
46141,30,12.98,2.596,150,59,1,150,76.58200000000001,226.582
25339,30,23.02,4.604,150,44,1,150,101.288,251.288
35960,30,20.26,4.0520000000000005,150,47,1,150,95.22200000000001,245.222
7780,30,34.58,6.916,150,36,1,150,124.488,274.488
20519,30,12.58,2.516,150,60,1,150,75.48,225.48000000000002
24022,30,10.06,2.012,150,67,1,150,67.402,217.402
20429,30,7.53,1.5060000000000002,150,77,1,150,57.98100000000001,207.981
39470,30,3.22,0.6440000000000001,150,118,1,150,37.99600000000001,187.996
1505,30,20.43,4.086,150,47,1,150,96.021,246.02100000000002
24775,30,8.9,1.7800000000000002,150,71,1,150,63.19000000000001,213.19
17119,30,10.66,2.132,150,65,1,150,69.29,219.29000000000002
1972,30,5.46,1.092,150,91,1,150,49.68600000000001,199.686
1798,30,51.09,10.218000000000002,150,30,1,150,153.27000000000004,303.27000000000004
20425,30,8.16,1.6320000000000001,150,74,1,150,60.38400000000001,210.38400000000001
24153,30,8.72,1.7440000000000002,150,72,1,150,62.784000000000006,212.784
29039,30,29.13,5.8260000000000005,150,39,1,150,113.60700000000001,263.607
10591,30,18.61,3.722,150,49,1,150,91.189,241.189
6426,30,9.08,1.816,150,70,1,150,63.56,213.56
10724,30,3.15,0.63,150,120,1,150,37.8,187.8
3070,30,16.53,3.3060000000000005,150,52,1,150,85.95600000000002,235.95600000000002
10621,30,11.56,2.3120000000000003,150,62,1,150,71.67200000000001,221.67200000000003
44106,30,9.86,1.972,150,68,1,150,67.048,217.048
8079,30,3.39,0.678,150,115,1,150,38.985,188.985
44033,30,3.24,0.6480000000000001,150,118,1,150,38.232000000000006,188.232
21615,30,4.79,0.9580000000000001,150,97,1,150,46.463,196.463
21517,30,5.06,1.012,150,94,1,150,47.564,197.564
38198,30,6.8,1.36,150,81,1,150,55.080000000000005,205.08
21363,30,13.42,2.684,150,58,1,150,77.836,227.836
17983,30,11.48,2.2960000000000003,150,63,1,150,72.32400000000001,222.324
22671,30,9.14,1.8280000000000003,150,70,1,150,63.98000000000001,213.98000000000002
3815,29,21.53,4.306,150,45,1,150,96.885,246.885
23512,29,7.41,1.4820000000000002,150,77,1,150,57.05700000000001,207.05700000000002
41032,29,11.56,2.3120000000000003,150,61,1,150,70.516,220.51600000000002
24650,29,77.23,15.446000000000002,150,24,2,300,185.35200000000003,485.35200000000003
4698,29,10.38,2.076,150,65,1,150,67.47,217.47
39981,29,7.99,1.598,150,74,1,150,59.126000000000005,209.126
10932,29,9.33,1.866,150,68,1,150,63.444,213.44400000000002
12511,29,9.67,1.9340000000000002,150,67,1,150,64.789,214.789
24963,29,15.17,3.0340000000000003,150,54,1,150,81.918,231.918
12253,29,5.22,1.044,150,91,1,150,47.502,197.502
585,29,22.55,4.510000000000001,150,44,1,150,99.22000000000001,249.22000000000003
12271,29,8.66,1.7320000000000002,150,71,1,150,61.486000000000004,211.486
41144,29,6.12,1.2240000000000002,150,84,1,150,51.40800000000001,201.40800000000002
45424,29,11.1,2.22,150,63,1,150,69.93,219.93
24305,29,11.18,2.236,150,62,1,150,69.316,219.316
1000,29,11.62,2.324,150,61,1,150,70.88199999999999,220.882
17617,29,10.34,2.068,150,65,1,150,67.21000000000001,217.21
13427,29,16.23,3.2460000000000004,150,52,1,150,84.39600000000002,234.39600000000002
45035,29,22.87,4.574000000000001,150,44,1,150,100.62800000000001,250.62800000000001
37849,29,62.06,12.412,150,26,2,300,161.35600000000002,461.356
109,29,4.95,0.9900000000000001,150,94,1,150,46.53000000000001,196.53
25386,29,33.11,6.622,150,36,1,150,119.196,269.196
24390,29,15.78,3.156,150,53,1,150,83.634,233.63400000000001
2746,29,51.42,10.284,150,29,1,150,149.11800000000002,299.11800000000005
173,29,14.7,2.94,150,54,1,150,79.38,229.38
13718,29,7.28,1.4560000000000002,150,77,1,150,56.056000000000004,206.056
19995,29,12.32,2.4640000000000004,150,59,1,150,72.68800000000002,222.68800000000002
18963,29,5.47,1.094,150,89,1,150,48.68300000000001,198.683
2181,29,0.73,0.146,150,244,1,150,17.811999999999998,167.812
16560,29,8.78,1.756,150,70,1,150,61.46,211.46
44703,29,8.7,1.74,150,71,1,150,61.77,211.77
6624,29,33.11,6.622,150,36,1,150,119.196,269.196
20770,29,14.33,2.866,150,55,1,150,78.815,228.815
693,29,9.35,1.87,150,68,1,150,63.580000000000005,213.58
7931,29,6.47,1.294,150,82,1,150,53.054,203.054
32807,29,7.58,1.516,150,76,1,150,57.608000000000004,207.608
13124,28,8.78,1.756,150,69,1,150,60.582,210.582
40583,28,7.33,1.4660000000000002,150,76,1,150,55.708000000000006,205.708
1037,28,15.5,3.1,150,52,1,150,80.60000000000001,230.60000000000002
2855,28,21.58,4.316,150,44,1,150,94.952,244.952
24999,28,17.23,3.446,150,49,1,150,84.427,234.42700000000002
13602,28,29.72,5.944,150,38,1,150,112.93599999999999,262.936
20762,28,10.95,2.19,150,62,1,150,67.89,217.89
1309,28,44.44,8.888,150,31,1,150,137.764,287.764
17019,28,6.45,1.29,150,81,1,150,52.245000000000005,202.245
24001,28,11.64,2.3280000000000003,150,60,1,150,69.84,219.84
473,28,26.55,5.3100000000000005,150,40,1,150,106.20000000000002,256.20000000000005
10676,28,28.1,5.620000000000001,150,39,1,150,109.59000000000002,259.59000000000003
10722,28,3.92,0.784,150,104,1,150,40.768,190.768
25340,28,17.23,3.446,150,49,1,150,84.427,234.42700000000002
6483,28,5.88,1.176,150,85,1,150,49.98,199.98
31873,28,10.45,2.09,150,63,1,150,65.835,215.83499999999998
2184,28,11.36,2.272,150,61,1,150,69.29599999999999,219.296
16541,28,22.75,4.55,150,43,1,150,97.825,247.825
7890,28,22.21,4.442,150,43,1,150,95.503,245.503
41377,28,5.88,1.176,150,85,1,150,49.98,199.98
21169,28,5.59,1.118,150,87,1,150,48.633,198.633
39473,28,18.49,3.698,150,48,1,150,88.752,238.752
6698,28,29.33,5.866,150,38,1,150,111.454,261.454
6764,28,13.73,2.7460000000000004,150,55,1,150,75.51500000000001,225.51500000000001
11397,28,8.21,1.6420000000000003,150,72,1,150,59.11200000000001,209.11200000000002
11353,28,31.75,6.3500000000000005,150,36,1,150,114.30000000000001,264.3
5698,28,14.61,2.922,150,54,1,150,78.894,228.894
1030,28,13.56,2.712,150,56,1,150,75.936,225.936
5065,28,11.42,2.2840000000000003,150,61,1,150,69.662,219.662
46299,28,6.49,1.298,150,80,1,150,51.92,201.92000000000002
23126,28,8.1,1.62,150,72,1,150,58.32000000000001,208.32
868,28,24.61,4.922000000000001,150,41,1,150,100.90100000000001,250.901
1061,28,5.3,1.06,150,89,1,150,47.17,197.17000000000002
15463,28,54.19,10.838000000000001,150,28,1,150,151.73200000000003,301.732
751,28,7.51,1.502,150,75,1,150,56.325,206.325
23919,28,13.99,2.798,150,55,1,150,76.94500000000001,226.945
994,28,14.81,2.962,150,53,1,150,78.49300000000001,228.493
17838,27,6.7,1.34,150,78,1,150,52.260000000000005,202.26
22367,27,9.93,1.986,150,64,1,150,63.552,213.552
19806,27,7.84,1.568,150,72,1,150,56.448,206.448
24728,27,15.06,3.0120000000000005,150,52,1,150,78.31200000000001,228.312
35075,27,7.58,1.516,150,73,1,150,55.334,205.334
42934,27,8.21,1.6420000000000003,150,70,1,150,57.47000000000001,207.47000000000003
36198,27,3.22,0.6440000000000001,150,112,1,150,36.06400000000001,186.06400000000002
24575,27,23.17,4.634,150,42,1,150,97.31400000000001,247.31400000000002
4012,27,21.09,4.218,150,44,1,150,92.79599999999999,242.796
3716,27,21.42,4.284000000000001,150,43,1,150,92.10600000000001,242.106
18600,27,72.72,14.544,150,24,2,300,174.52800000000002,474.528
21981,27,25.97,5.194,150,39,1,150,101.283,251.28300000000002
90089,27,77.92,15.584000000000001,150,23,2,300,179.216,479.216
350,27,18.1,3.6200000000000006,150,47,1,150,85.07000000000001,235.07
13651,27,9.03,1.806,150,67,1,150,60.501000000000005,210.501
18380,27,24.48,4.896000000000001,150,41,1,150,100.36800000000002,250.36800000000002
46947,27,7.28,1.4560000000000002,150,75,1,150,54.60000000000001,204.60000000000002
21078,27,6.49,1.298,150,79,1,150,51.271,201.27100000000002
13122,27,9.52,1.904,150,65,1,150,61.879999999999995,211.88
10650,27,10.59,2.118,150,62,1,150,65.658,215.65800000000002
16239,27,3.37,0.674,150,110,1,150,37.07,187.07
18240,27,17.68,3.536,150,48,1,150,84.864,234.864
21832,27,10.45,2.09,150,62,1,150,64.78999999999999,214.79
37542,27,20.68,4.136,150,44,1,150,90.992,240.99200000000002
18774,27,17.23,3.446,150,48,1,150,82.70400000000001,232.704
1414,27,14.28,2.856,150,53,1,150,75.684,225.684
45061,27,10.8,2.16,150,61,1,150,65.88000000000001,215.88
5487,27,10.36,2.072,150,63,1,150,65.268,215.268
25696,27,6.75,1.35,150,77,1,150,51.975,201.975
8100,27,28.77,5.7540000000000004,150,38,1,150,109.32600000000001,259.326
19611,27,61.28,12.256,150,26,2,300,159.328,459.328
19887,27,32.25,6.45,150,35,1,150,112.875,262.875
41820,27,12.98,2.596,150,56,1,150,72.688,222.688
23917,27,18.54,3.708,150,47,1,150,87.138,237.138
29434,27,16.44,3.2880000000000003,150,50,1,150,82.2,232.2
37421,27,107.14,21.428,150,19,2,300,203.566,503.56600000000003
10735,27,9.39,1.8780000000000001,150,66,1,150,61.974000000000004,211.974
16692,27,10.88,2.176,150,61,1,150,66.36800000000001,216.368
1262,27,16.79,3.358,150,49,1,150,82.271,232.27100000000002
441,27,37.31,7.462000000000001,150,33,1,150,123.123,273.123
17292,27,8.6,1.72,150,69,1,150,59.339999999999996,209.34
2624,27,46.76,9.352,150,29,1,150,135.604,285.60400000000004
43673,27,5.47,1.094,150,86,1,150,47.042,197.042
46165,26,4.45,0.8900000000000001,150,94,1,150,41.830000000000005,191.83
694,26,6.23,1.2460000000000002,150,79,1,150,49.217000000000006,199.217
41778,26,6.7,1.34,150,76,1,150,50.92,200.92000000000002
24109,26,34.24,6.848000000000001,150,34,1,150,116.41600000000001,266.416
23365,26,14.28,2.856,150,52,1,150,74.256,224.256
19397,26,11.48,2.2960000000000003,150,58,1,150,66.584,216.584
3888,26,0.76,0.15200000000000002,150,227,1,150,17.252000000000002,167.252
17263,26,7.28,1.4560000000000002,150,73,1,150,53.144000000000005,203.144
1007,26,7.19,1.4380000000000002,150,74,1,150,53.206,203.20600000000002
283,26,39.69,7.938,150,31,1,150,123.039,273.039
24520,26,8.96,1.7920000000000003,150,66,1,150,59.13600000000001,209.13600000000002
21382,26,9.08,1.816,150,66,1,150,59.928000000000004,209.928
22336,26,36.18,7.236000000000001,150,33,1,150,119.394,269.394
18585,26,9.73,1.9460000000000002,150,63,1,150,61.29900000000001,211.299
25415,26,9.08,1.816,150,66,1,150,59.928000000000004,209.928
42124,26,9.03,1.806,150,66,1,150,59.598,209.598
26828,26,3.94,0.788,150,99,1,150,39.006,189.006
41984,26,19.86,3.972,150,44,1,150,87.384,237.38400000000001
18097,26,55.17,11.034,150,27,1,150,148.959,298.959
23246,26,10.66,2.132,150,60,1,150,63.96,213.96
23116,26,21.28,4.256,150,43,1,150,91.504,241.50400000000002
28146,26,7.84,1.568,150,71,1,150,55.664,205.664
24799,26,8.55,1.7100000000000002,150,68,1,150,58.14000000000001,208.14000000000001
2839,26,27.0,5.4,150,38,1,150,102.60000000000001,252.60000000000002
14062,26,35.37,7.074,150,33,1,150,116.721,266.721
36859,26,6.62,1.324,150,77,1,150,50.974000000000004,200.974
23195,26,27.58,5.516,150,38,1,150,104.804,254.804
7205,26,8.91,1.782,150,66,1,150,58.806,208.80599999999998
8038,26,4.33,0.8660000000000001,150,95,1,150,41.135000000000005,191.135
20251,26,15.53,3.106,150,50,1,150,77.64999999999999,227.64999999999998
17186,26,9.33,1.866,150,65,1,150,60.645,210.645
24705,26,7.84,1.568,150,71,1,150,55.664,205.664
24594,26,8.84,1.768,150,66,1,150,58.344,208.344
34014,26,34.41,6.882,150,34,1,150,116.994,266.994
1876,26,106.61,21.322000000000003,150,19,2,300,202.55900000000003,502.559
42256,26,3.48,0.6960000000000001,150,106,1,150,36.888000000000005,186.888
906,26,10.15,2.0300000000000002,150,62,1,150,62.93000000000001,212.93
915,26,10.98,2.196,150,60,1,150,65.88000000000001,215.88
4337,26,34.91,6.981999999999999,150,33,1,150,115.20299999999999,265.203
21979,26,11.64,2.3280000000000003,150,58,1,150,67.51200000000001,217.512
2815,26,40.57,8.114,150,31,1,150,125.76700000000001,275.767
16553,26,6.7,1.34,150,76,1,150,50.92,200.92000000000002
16440,26,21.33,4.266,150,43,1,150,91.719,241.719
10030,26,5.19,1.038,150,87,1,150,45.153,195.153
23474,25,6.89,1.3780000000000001,150,74,1,150,50.986000000000004,200.986
3962,25,11.93,2.386,150,56,1,150,66.808,216.808
23633,25,9.67,1.9340000000000002,150,62,1,150,59.95400000000001,209.954
24588,25,10.2,2.04,150,61,1,150,62.22,212.22
7241,25,20.68,4.136,150,43,1,150,88.924,238.924
36139,25,9.65,1.9300000000000002,150,62,1,150,59.830000000000005,209.83
34507,25,5.22,1.044,150,85,1,150,44.370000000000005,194.37
16757,25,11.76,2.352,150,56,1,150,65.856,215.856
8283,25,18.79,3.758,150,45,1,150,84.555,234.555
46119,25,36.66,7.332,150,32,1,150,117.312,267.312
3508,25,4.34,0.868,150,93,1,150,40.362,190.362
13899,25,10.45,2.09,150,60,1,150,62.699999999999996,212.7
20600,25,7.56,1.512,150,70,1,150,52.92,202.92000000000002
38952,25,10.2,2.04,150,61,1,150,62.22,212.22
22000,25,7.33,1.4660000000000002,150,72,1,150,52.77600000000001,202.776
15209,25,10.52,2.104,150,60,1,150,63.120000000000005,213.12
15085,25,11.99,2.398,150,56,1,150,67.144,217.144
5517,25,11.59,2.318,150,57,1,150,66.063,216.063
23347,25,6.45,1.29,150,76,1,150,49.02,199.02
24454,25,14.28,2.856,150,51,1,150,72.828,222.828
16753,25,6.7,1.34,150,75,1,150,50.25,200.25
19293,25,17.92,3.5840000000000005,150,46,1,150,82.43200000000002,232.43200000000002
24152,25,9.24,1.848,150,64,1,150,59.136,209.136
20512,25,25.15,5.03,150,39,1,150,98.08500000000001,248.085
879,25,7.4,1.4800000000000002,150,71,1,150,52.540000000000006,202.54000000000002
20517,25,22.81,4.562,150,41,1,150,93.521,243.52100000000002
7127,25,30.82,6.164000000000001,150,35,1,150,107.87,257.87
15247,25,10.32,2.064,150,60,1,150,61.92,211.92000000000002
24759,25,11.03,2.206,150,58,1,150,63.974,213.974
18962,25,7.43,1.486,150,71,1,150,52.753,202.753
25283,25,16.66,3.3320000000000003,150,47,1,150,78.302,228.30200000000002
10762,25,4.05,0.81,150,96,1,150,38.88,188.88
23323,25,54.24,10.848,150,26,1,150,141.024,291.024
2482,25,78.73,15.746000000000002,150,22,2,300,173.20600000000002,473.206
13065,25,60.4,12.08,150,25,1,150,151.0,301.0
1364,25,7.46,1.492,150,71,1,150,52.966,202.966
15333,25,7.94,1.588,150,69,1,150,54.786,204.786
4545,25,10.21,2.0420000000000003,150,61,1,150,62.281000000000006,212.281
2162,25,21.58,4.316,150,42,1,150,90.636,240.636
27111,25,40.26,8.052,150,31,1,150,124.806,274.806
26663,25,13.15,2.6300000000000003,150,53,1,150,69.69500000000001,219.695
2684,25,38.12,7.624,150,31,1,150,118.172,268.172
2734,25,54.75,10.950000000000001,150,26,1,150,142.35000000000002,292.35
21959,25,3.76,0.752,150,100,1,150,37.6,187.6
15832,25,10.45,2.09,150,60,1,150,62.699999999999996,212.7
3740,25,5.26,1.052,150,84,1,150,44.184000000000005,194.184
15914,25,2.61,0.522,150,120,1,150,31.32,181.32
22665,25,35.56,7.112000000000001,150,32,1,150,113.79200000000002,263.79200000000003
20706,25,10.66,2.132,150,59,1,150,62.894000000000005,212.894
11856,25,7.53,1.5060000000000002,150,71,1,150,53.46300000000001,203.46300000000002
24012,25,17.12,3.4240000000000004,150,47,1,150,80.46400000000001,230.464
11819,25,10.34,2.068,150,60,1,150,62.04,212.04
702,25,11.95,2.39,150,56,1,150,66.92,216.92000000000002
21581,25,19.59,3.918,150,44,1,150,86.196,236.196
35962,25,27.58,5.516,150,37,1,150,102.046,252.046
20947,24,10.66,2.132,150,58,1,150,61.828,211.828
21313,24,3.92,0.784,150,96,1,150,37.632000000000005,187.632
7215,24,3.97,0.794,150,95,1,150,37.715,187.715
1259,24,21.05,4.21,150,41,1,150,86.30499999999999,236.305
17040,24,3.99,0.798,150,95,1,150,37.905,187.905
14670,24,3.92,0.784,150,96,1,150,37.632000000000005,187.632
14654,24,6.49,1.298,150,74,1,150,48.026,198.026
12097,24,13.42,2.684,150,52,1,150,69.784,219.784
11891,24,39.73,7.946,150,30,1,150,119.19,269.19
38128,24,5.4,1.08,150,82,1,150,44.28,194.28
6254,24,16.41,3.282,150,47,1,150,77.127,227.127
20730,24,6.12,1.2240000000000002,150,77,1,150,47.12400000000001,197.12400000000002
16248,24,5.51,1.102,150,81,1,150,44.631,194.631
16257,24,3.89,0.778,150,96,1,150,37.344,187.344
12757,24,6.7,1.34,150,73,1,150,48.910000000000004,198.91
39843,24,6.16,1.2320000000000002,150,76,1,150,46.81600000000001,196.816
39995,24,2.7,0.54,150,115,1,150,31.05,181.05
39996,24,2.75,0.55,150,114,1,150,31.35,181.35
22831,24,9.08,1.816,150,63,1,150,57.204,207.204
44783,24,10.2,2.04,150,59,1,150,60.18,210.18
10706,24,6.12,1.2240000000000002,150,77,1,150,47.12400000000001,197.12400000000002
27432,24,11.03,2.206,150,57,1,150,62.871,212.871
27138,24,10.8,2.16,150,58,1,150,62.64,212.64
23047,24,149.67,29.933999999999997,150,16,2,300,239.47199999999998,539.472
31502,24,3.35,0.67,150,104,1,150,34.84,184.84
4629,24,26.98,5.396000000000001,150,37,1,150,99.82600000000002,249.82600000000002
1390,24,27.06,5.412,150,36,1,150,97.416,247.416
34703,24,13.24,2.648,150,52,1,150,68.848,218.848
4131,24,21.87,4.3740000000000006,150,41,1,150,89.66700000000002,239.66700000000003
12536,24,7.43,1.486,150,70,1,150,52.01,202.01
5953,24,15.87,3.174,150,48,1,150,76.176,226.176
837,24,7.93,1.586,150,67,1,150,53.131,203.131
43747,24,7.89,1.578,150,68,1,150,53.652,203.652
23123,24,8.78,1.756,150,64,1,150,56.192,206.192
36849,24,12.92,2.584,150,53,1,150,68.476,218.476
14097,24,8.55,1.7100000000000002,150,65,1,150,55.575,205.575
13993,24,5.4,1.08,150,82,1,150,44.28,194.28
13081,24,20.25,4.05,150,42,1,150,85.05,235.05
901,24,3.92,0.784,150,96,1,150,37.632000000000005,187.632
15643,24,13.69,2.738,150,51,1,150,69.819,219.81900000000002
33209,24,3.46,0.6920000000000001,150,102,1,150,35.292,185.292
34082,24,10.73,2.1460000000000004,150,58,1,150,62.23400000000001,212.234
16310,24,17.23,3.446,150,46,1,150,79.25800000000001,229.258
18450,24,8.72,1.7440000000000002,150,64,1,150,55.80800000000001,205.808
18414,24,2.68,0.536,150,116,1,150,31.088,181.088
2920,24,46.15,9.23,150,28,1,150,129.22,279.22
19228,24,14.37,2.874,150,50,1,150,71.85000000000001,221.85000000000002
41172,24,2.7,0.54,150,115,1,150,31.05,181.05
19218,24,80.53,16.106,150,21,2,300,169.11300000000003,469.11300000000006
19160,24,10.13,2.0260000000000002,150,60,1,150,60.78000000000001,210.78
34509,24,5.44,1.088,150,81,1,150,44.064,194.064
16694,24,9.93,1.986,150,60,1,150,59.58,209.57999999999998
2193,24,16.41,3.282,150,47,1,150,77.127,227.127
16808,24,7.94,1.588,150,67,1,150,53.198,203.198
43097,24,23.68,4.736,150,39,1,150,92.35199999999999,242.35199999999998
24752,24,5.95,1.1900000000000002,150,78,1,150,46.410000000000004,196.41
