Brand,EndingStock,AvgPrice,InventoryValue,TotalSold,StockToSales,MovementClass
8576,1372,4.99,6846.280000000001,1418.0,0.9675599435825106,Normal
8590,1132,7.99,9044.68,1531.0,0.7393860222077073,Normal
8599,926,5.99,5546.74,830.0,1.1156626506024097,Normal
8609,1039,12.99,13496.61,585.0,1.776068376068376,Normal
8612,714,59.99,42832.86,458.0,1.5589519650655022,Normal
8616,7,24.99,174.92999999999998,14.0,0.5,Fast Moving
8617,438,9.99,4375.62,168.0,2.607142857142857,Slow Moving
8618,14,23.99,335.85999999999996,8.0,1.75,Normal
8619,1435,5.99,8595.65,1282.0,1.1193447737909517,Normal
8620,1317,11.99,15790.83,834.0,1.579136690647482,Normal
8621,724,6.29,4553.96,628.0,1.1528662420382165,Normal
8622,1438,139.99,201305.62000000002,190.0,7.568421052631579,Slow Moving
8623,2304,2.99,6888.960000000001,610.0,3.777049180327869,Slow Moving
8626,1161,15.99,18564.39,1205.0,0.9634854771784233,Normal
8627,1402,7.980000000000001,11187.960000000001,1207.0,1.1615575807787903,Normal
8628,1505,11.99,18044.95,1060.0,1.419811320754717,Normal
8629,2,18.99,37.98,0.0,inf,Dead Stock
8630,581,9.99,5804.1900000000005,180.0,3.227777777777778,Slow Moving
8632,318,18.99,6038.82,63.0,5.0476190476190474,Slow Moving
8634,96,7.99,767.04,12.0,8.0,Slow Moving
8637,599,17.99,10776.009999999998,182.0,3.291208791208791,Slow Moving
8642,540,13.99,7554.6,0.0,inf,Dead Stock
8652,240,56.99,13677.6,64.0,3.75,Slow Moving
8653,1354,5.29,7162.66,1111.0,1.2187218721872186,Normal
8654,1158,5.29,6125.82,725.0,1.5972413793103448,Normal
8655,433,16.99,7356.669999999999,176.0,2.460227272727273,Slow Moving
8658,491,33.99,16689.09,144.0,3.4097222222222223,Slow Moving
8660,440,11.99,5275.6,305.0,1.4426229508196722,Normal
8664,635,22.99,14598.65,104.0,6.105769230769231,Slow Moving
8670,1551,10.99,17045.49,1914.0,0.8103448275862069,Normal
8671,565,19.99,11294.349999999999,232.0,2.435344827586207,Slow Moving
8673,1106,10.99,12154.94,588.0,1.880952380952381,Normal
8674,496,8.99,4459.04,442.0,1.1221719457013575,Normal
8677,275,35.99,9897.25,57.0,4.824561403508772,Slow Moving
8678,4823,16.99,81942.76999999999,2842.0,1.6970443349753694,Normal
8680,6646,36.99,245835.54,4047.0,1.6422041018038054,Normal
8687,69,10.99,758.3100000000001,63.0,1.0952380952380953,Normal
8688,154,10.99,1692.46,79.0,1.9493670886075949,Normal
8689,483,10.99,5308.17,354.0,1.3644067796610169,Normal
8691,2821,15.99,45107.79,2008.0,1.4048804780876494,Normal
8693,907,9.99,9060.93,848.0,1.0695754716981132,Normal
8694,969,10.99,10649.31,377.0,2.570291777188329,Slow Moving
8696,595,10.99,6539.05,259.0,2.2972972972972974,Slow Moving
8699,7,7.99,55.93,6.0,1.1666666666666667,Normal
8700,2271,24.95,56661.45,257.0,8.836575875486382,Slow Moving
8701,795,9.99,7942.05,446.0,1.7825112107623318,Normal
8704,1148,19.99,22948.519999999997,85.0,13.505882352941176,Slow Moving
8705,9,7.99,71.91,6.0,1.5,Normal
8708,51,6.29,320.79,42.0,1.2142857142857142,Normal
8712,229,13.99,3203.71,0.0,inf,Dead Stock
8717,149,15.99,2382.51,20.0,7.45,Slow Moving
8718,16,4.99,79.84,0.0,inf,Dead Stock
8720,64,7.989999999999999,511.35999999999996,36.0,1.7777777777777777,Normal
8725,705,15.99,11272.95,317.0,2.22397476340694,Slow Moving
8726,7231,1.99,14389.69,5356.0,1.3500746825989545,Normal
8727,1023,29.989999999999995,30679.769999999993,249.0,4.108433734939759,Slow Moving
8728,361,13.99,5050.39,59.0,6.11864406779661,Slow Moving
8730,1129,7.99,9020.710000000001,746.0,1.5134048257372654,Normal
8737,1381,11.99,16558.19,552.0,2.5018115942028984,Slow Moving
8741,541,24.99,13519.589999999998,103.0,5.252427184466019,Slow Moving
8744,821,17.99,14769.789999999999,243.0,3.3786008230452675,Slow Moving
8746,2355,8.99,21171.45,3538.0,0.6656302996042962,Normal
8749,949,15.989999999999998,15174.509999999998,160.0,5.93125,Slow Moving
8761,1433,10.99,15748.67,1432.0,1.0006983240223464,Normal
8778,1516,47.99,72752.84,556.0,2.726618705035971,Slow Moving
8780,713,15.989999999999998,11400.869999999999,213.0,3.347417840375587,Slow Moving
8781,3765,16.99,63967.34999999999,1840.0,2.046195652173913,Slow Moving
8787,348,13.99,4868.52,57.0,6.105263157894737,Slow Moving
8788,5257,1.99,10461.43,1644.0,3.1976885644768855,Slow Moving
8790,703,15.989999999999998,11240.97,704.0,0.9985795454545454,Normal
8793,1515,18.99,28769.85,0.0,inf,Dead Stock
8808,432,17.99,7771.679999999999,267.0,1.6179775280898876,Normal
8815,3240,8.99,29127.600000000002,1713.0,1.8914185639229422,Normal
8818,10,49.99,499.90000000000003,0.0,inf,Dead Stock
8819,914,6.99,6388.860000000001,1060.0,0.8622641509433963,Normal
8822,7782,1.99,15486.18,5334.0,1.4589426321709786,Normal
8823,1078,7.989999999999999,8613.22,769.0,1.401820546163849,Normal
8828,558,13.99,7806.42,4.0,139.5,Slow Moving
8837,1012,5.99,6061.88,1038.0,0.9749518304431599,Normal
8838,2903,12.99,37709.97,1039.0,2.7940327237728586,Slow Moving
8840,1469,11.99,17613.31,827.0,1.7762998790810156,Normal
8847,1109,5.99,6642.91,550.0,2.0163636363636366,Slow Moving
8848,1749,0.99,1731.51,81.0,21.59259259259259,Slow Moving
8875,93,22.990000000000002,2138.07,37.0,2.5135135135135136,Slow Moving
8877,190,15.99,3038.1,93.0,2.043010752688172,Slow Moving
8892,2158,26.99,58244.42,354.0,6.096045197740113,Slow Moving
8893,1043,16.99,17720.57,463.0,2.2526997840172784,Slow Moving
8895,258,17.99,4641.419999999999,53.0,4.867924528301887,Slow Moving
8897,547,49.99,27344.530000000002,150.0,3.6466666666666665,Slow Moving
8898,818,25.99,21259.82,433.0,1.8891454965357968,Normal
8905,484,11.99,5803.16,354.0,1.3672316384180792,Normal
8907,246,6.99,1719.54,201.0,1.2238805970149254,Normal
8908,6,6.99,41.94,18.0,0.3333333333333333,Fast Moving
8909,28,6.99,195.72,30.0,0.9333333333333333,Normal
8910,8158,0.9900000000000001,8076.420000000001,9104.0,0.8960896309314587,Normal
8918,186,32.99,6136.14,17.0,10.941176470588236,Slow Moving
8921,1973,16.95,33442.35,412.0,4.788834951456311,Slow Moving
8922,592,7.99,4730.08,571.0,1.0367775831873904,Normal
8929,966,12.99,12548.34,275.0,3.5127272727272727,Slow Moving
8930,16,15.99,255.84,0.0,inf,Dead Stock
8943,4,9.99,39.96,59.0,0.06779661016949153,Fast Moving
8958,1,9.99,9.99,66.0,0.015151515151515152,Fast Moving
8961,9123,1.49,13593.27,7046.0,1.2947771785410163,Normal
8962,877,17.99,15777.229999999998,114.0,7.692982456140351,Slow Moving
8965,124,54.99,6818.76,31.0,4.0,Slow Moving
8970,860,9.99,8591.4,480.0,1.7916666666666667,Normal
8976,237,29.99,7107.629999999999,9.0,26.333333333333332,Slow Moving
8978,467,16.99,7934.329999999999,332.0,1.4066265060240963,Normal
8979,6,14.99,89.94,0.0,inf,Dead Stock
8985,1317,5.99,7888.83,623.0,2.113964686998395,Slow Moving
8986,43,15.99,687.57,4.0,10.75,Slow Moving
9037,497,19.99,9935.029999999999,250.0,1.988,Normal
9092,244,29.99,7317.5599999999995,54.0,4.518518518518518,Slow Moving
9109,2930,0.9899999999999999,2900.7,789.0,3.7135614702154625,Slow Moving
9115,3,14.49,43.47,119.0,0.025210084033613446,Fast Moving
9116,1398,24.99,34936.02,37.0,37.78378378378378,Slow Moving
9118,11,14.49,159.39000000000001,177.0,0.062146892655367235,Fast Moving
9126,12,21.99,263.88,0.0,inf,Dead Stock
9129,569,4.99,2839.31,303.0,1.8778877887788779,Normal
9131,4,22.99,91.96,0.0,inf,Dead Stock
9136,5,14.49,72.45,149.0,0.03355704697986577,Fast Moving
9140,22,21.99,483.78,40.0,0.55,Normal
9145,7147,0.99,7075.53,6637.0,1.0768419466626489,Normal
9147,292,56.99,16641.08,13.0,22.46153846153846,Slow Moving
9160,2679,0.9899999999999999,2652.2099999999996,0.0,inf,Dead Stock
9191,7,0.99,6.93,114.0,0.06140350877192982,Fast Moving
9195,0,0.99,0.0,0.0,inf,Dead Stock
9201,0,0.99,0.0,0.0,inf,Dead Stock
9256,75,29.99,2249.25,87.0,0.8620689655172413,Normal
9291,4,799.99,3199.96,0.0,inf,Dead Stock
9304,224,21.99,4925.759999999999,63.0,3.5555555555555554,Slow Moving
9358,340,59.99,20396.600000000002,53.0,6.415094339622642,Slow Moving
9359,1,259.99,259.99,0.0,inf,Dead Stock
9360,304,49.99,15196.960000000001,51.0,5.96078431372549,Slow Moving
9361,87,69.99,6089.129999999999,18.0,4.833333333333333,Slow Moving
9388,922,23.99,22118.78,190.0,4.852631578947369,Slow Moving
9823,23,28.99,666.77,0.0,inf,Dead Stock
10009,13,5.99,77.87,0.0,inf,Dead Stock
10010,18,5.99,107.82000000000001,0.0,inf,Dead Stock
10011,28,5.99,167.72,0.0,inf,Dead Stock
10021,205,13.99,2867.95,79.0,2.5949367088607596,Slow Moving
10030,149,9.99,1488.51,26.0,5.730769230769231,Slow Moving
10032,23,19.99,459.77,0.0,inf,Dead Stock
10051,301,63.989999999999995,19260.989999999998,75.0,4.013333333333334,Slow Moving
10054,5,18.99,94.94999999999999,0.0,inf,Dead Stock
10057,2,12.99,25.98,13.0,0.15384615384615385,Fast Moving
10058,2062,14.99,30909.38,1544.0,1.3354922279792747,Normal
10062,646,8.99,5807.54,440.0,1.4681818181818183,Normal
10121,80,34.99,2799.2000000000003,14.0,5.714285714285714,Slow Moving
10124,16,10.99,175.84,15.0,1.0666666666666667,Normal
10127,3,11.99,35.97,5.0,0.6,Normal
10162,2,241.49,482.98,0.0,inf,Dead Stock
10163,196,12.99,2546.04,0.0,inf,Dead Stock
10164,298,15.99,4765.02,54.0,5.518518518518518,Slow Moving
10175,176,7.989999999999999,1406.2399999999998,73.0,2.410958904109589,Slow Moving
10205,282,26.99,7611.179999999999,55.0,5.127272727272727,Slow Moving
10227,189,9.99,1888.1100000000001,72.0,2.625,Slow Moving
10229,12,3.29,39.480000000000004,0.0,inf,Dead Stock
10233,19,5.49,104.31,0.0,inf,Dead Stock
10235,50,10.49,524.5,48.0,1.0416666666666667,Normal
10236,2374,11.95,28369.3,882.0,2.691609977324263,Slow Moving
10238,674,15.99,10777.26,247.0,2.7287449392712553,Slow Moving
10239,1248,13.99,17459.52,887.0,1.406989853438557,Normal
10254,1461,6.989999999999999,10212.39,195.0,7.492307692307692,Slow Moving
10264,15,29.99,449.84999999999997,212.0,0.07075471698113207,Fast Moving
10265,1,65.99,65.99,0.0,inf,Dead Stock
10266,2976,15.99,47586.24,1123.0,2.6500445235975065,Slow Moving
10267,28,35.99,1007.72,32.0,0.875,Normal
10273,13,9.99,129.87,0.0,inf,Dead Stock
10274,11,9.99,109.89,4.0,2.75,Slow Moving
10283,214,3.9900000000000007,853.8600000000001,392.0,0.5459183673469388,Normal
10296,560,15.989999999999998,8954.4,399.0,1.4035087719298245,Normal
10298,525,9.99,5244.75,245.0,2.142857142857143,Slow Moving
10336,7,11.99,83.93,7.0,1.0,Normal
10337,7,11.99,83.93,0.0,inf,Dead Stock
10357,658,7.99,5257.42,146.0,4.506849315068493,Slow Moving
10358,9,7.99,71.91,0.0,inf,Dead Stock
10359,39,47.99,1871.6100000000001,5.0,7.8,Slow Moving
10370,13,25.99,337.87,3.0,4.333333333333333,Slow Moving
10372,14,7.989999999999999,111.85999999999999,172.0,0.08139534883720931,Fast Moving
10374,11,7.99,87.89,11.0,1.0,Normal
10380,279,10.99,3066.21,3.0,93.0,Slow Moving
10398,39,34.99,1364.6100000000001,1.0,39.0,Slow Moving
10399,7,34.99,244.93,1.0,7.0,Slow Moving
10400,54,57.99,3131.46,8.0,6.75,Slow Moving
10402,6,539.99,3239.94,0.0,inf,Dead Stock
10414,284,13.99,3973.16,11.0,25.818181818181817,Slow Moving
10415,372,14.990000000000002,5576.280000000001,43.0,8.651162790697674,Slow Moving
10420,1345,4.99,6711.55,1249.0,1.076861489191353,Normal
10421,2168,10.99,23826.32,1570.0,1.3808917197452228,Normal
10422,384,9.989999999999998,3836.1599999999994,146.0,2.6301369863013697,Slow Moving
10440,29,29.99,869.7099999999999,0.0,inf,Dead Stock
10441,805,16.99,13676.949999999999,85.0,9.470588235294118,Slow Moving
10443,1966,11.99,23572.34,431.0,4.561484918793504,Slow Moving
10451,1576,9.99,15744.24,1473.0,1.0699253224711474,Normal
10452,260,9.99,2597.4,110.0,2.3636363636363638,Slow Moving
10453,1265,9.989999999999998,12637.349999999999,429.0,2.948717948717949,Slow Moving
10454,8,8.99,71.92,0.0,inf,Dead Stock
10455,21,8.99,188.79,0.0,inf,Dead Stock
10457,22,8.99,197.78,0.0,inf,Dead Stock
10469,217,16.99,3686.8299999999995,33.0,6.575757575757576,Slow Moving
10470,296,16.99,5029.04,38.0,7.7894736842105265,Slow Moving
10472,4316,8.99,38800.840000000004,467.0,9.241970021413277,Slow Moving
10531,170,14.99,2548.3,50.0,3.4,Slow Moving
10576,227,11.99,2721.73,89.0,2.550561797752809,Slow Moving
10579,2005,9.99,20029.95,484.0,4.142561983471074,Slow Moving
10581,338,9.99,3376.62,132.0,2.5606060606060606,Slow Moving
10589,12,3.99,47.88,0.0,inf,Dead Stock
10591,7,29.99,209.92999999999998,30.0,0.23333333333333334,Fast Moving
10596,670,14.99,10043.3,549.0,1.2204007285974499,Normal
10603,264,10.99,2901.36,194.0,1.3608247422680413,Normal
10606,208,10.99,2285.92,95.0,2.1894736842105265,Slow Moving
10609,1418,11.989999999999998,17001.819999999996,283.0,5.010600706713781,Slow Moving
10618,21,9.99,209.79,5.0,4.2,Slow Moving
10621,100,16.99,1698.9999999999998,30.0,3.3333333333333335,Slow Moving
10623,135,46.99,6343.650000000001,7.0,19.285714285714285,Slow Moving
10624,111,56.99,6325.89,9.0,12.333333333333334,Slow Moving
10625,120,66.99,8038.799999999999,6.0,20.0,Slow Moving
10626,1811,10.99,19902.89,627.0,2.8883572567783093,Slow Moving
10631,12,10.99,131.88,0.0,inf,Dead Stock
10632,21,7.49,157.29,0.0,inf,Dead Stock
10642,43,24.99,1074.57,1.0,43.0,Slow Moving
10647,111,16.99,1885.8899999999999,59.0,1.88135593220339,Normal
10650,7,15.99,111.93,27.0,0.25925925925925924,Fast Moving
10666,491,4.99,2450.09,59.0,8.322033898305085,Slow Moving
10676,105,42.99,4513.95,28.0,3.75,Slow Moving
10680,439,10.99,4824.61,198.0,2.217171717171717,Slow Moving
10701,31,9.99,309.69,12.0,2.5833333333333335,Slow Moving
10702,249,11.99,2985.51,123.0,2.024390243902439,Slow Moving
10704,17,8.99,152.83,0.0,inf,Dead Stock
10705,17,8.99,152.83,0.0,inf,Dead Stock
10706,8,8.99,71.92,24.0,0.3333333333333333,Fast Moving
10707,2,9.99,19.98,0.0,inf,Dead Stock
10708,24,13.99,335.76,12.0,2.0,Normal
10715,238,14.99,3567.62,93.0,2.5591397849462365,Slow Moving
10722,225,7.99,1797.75,28.0,8.035714285714286,Slow Moving
10723,2983,8.99,26817.170000000002,1127.0,2.6468500443655723,Slow Moving
10724,52,4.79,249.08,30.0,1.7333333333333334,Normal
10727,2533,9.99,25304.670000000002,1850.0,1.3691891891891892,Normal
10731,241,15.99,3853.59,19.0,12.68421052631579,Slow Moving
10732,236,15.99,3773.64,39.0,6.051282051282051,Slow Moving
10733,220,12.99,2857.8,7.0,31.428571428571427,Slow Moving
10734,188,17.99,3382.12,52.0,3.6153846153846154,Slow Moving
10735,91,13.99,1273.09,27.0,3.3703703703703702,Slow Moving
10750,133,26.990000000000002,3589.67,48.0,2.7708333333333335,Slow Moving
10762,82,7.29,597.78,25.0,3.28,Slow Moving
10766,12,13.99,167.88,5.0,2.4,Slow Moving
10792,7,157.99,1105.93,3.0,2.3333333333333335,Slow Moving
10863,17,64.99,1104.83,9.0,1.8888888888888888,Normal
10864,15,85.99,1289.85,1.0,15.0,Slow Moving
10869,12,24.99,299.88,0.0,inf,Dead Stock
10870,136,18.99,2582.64,17.0,8.0,Slow Moving
10874,789,10.99,8671.11,657.0,1.2009132420091324,Normal
10895,357,22.99,8207.43,235.0,1.5191489361702128,Normal
10910,23,59.99,1379.77,2.0,11.5,Slow Moving
10916,218,13.99,3049.82,45.0,4.844444444444444,Slow Moving
10927,633,9.99,6323.67,214.0,2.957943925233645,Slow Moving
10931,176,10.99,1934.24,77.0,2.2857142857142856,Slow Moving
10932,123,10.99,1351.77,29.0,4.241379310344827,Slow Moving
10935,152,42.99,6534.4800000000005,12.0,12.666666666666666,Slow Moving
10957,1216,8.99,10931.84,1233.0,0.986212489862125,Normal
10972,16,17.99,287.84,31.0,0.5161290322580645,Normal
10991,1,5.79,5.79,0.0,inf,Dead Stock
11003,188,18.99,3570.12,80.0,2.35,Slow Moving
11016,7,7.99,55.93,0.0,inf,Dead Stock
11022,46,9.99,459.54,2.0,23.0,Slow Moving
11029,25,27.99,699.75,10.0,2.5,Slow Moving
11037,655,6.99,4578.45,52.0,12.596153846153847,Slow Moving
11038,81,6.989999999999999,566.1899999999999,3.0,27.0,Slow Moving
11055,252,56.99,14361.480000000001,14.0,18.0,Slow Moving
11060,35,19.99,699.65,0.0,inf,Dead Stock
11067,1335,15.989999999999998,21346.649999999998,206.0,6.480582524271845,Slow Moving
11077,2,28.99,57.98,3.0,0.6666666666666666,Normal
11080,506,8.99,4548.9400000000005,145.0,3.489655172413793,Slow Moving
11088,7,10.99,76.93,1.0,7.0,Slow Moving
11089,692,12.99,8989.08,235.0,2.9446808510638296,Slow Moving
11141,1305,12.99,16951.95,1459.0,0.8944482522275531,Normal
11143,13,7.99,103.87,0.0,inf,Dead Stock
11149,282,15.99,4509.18,2.0,141.0,Slow Moving
11150,7,7.99,55.93,0.0,inf,Dead Stock
11152,637,8.99,5726.63,247.0,2.5789473684210527,Slow Moving
11153,110,8.99,988.9,89.0,1.2359550561797752,Normal
11154,55,8.99,494.45,89.0,0.6179775280898876,Normal
11156,57,8.99,512.4300000000001,33.0,1.7272727272727273,Normal
11163,23,23.99,551.77,0.0,inf,Dead Stock
11164,32,79.99,2559.68,2.0,16.0,Slow Moving
11174,6,9.99,59.94,6.0,1.0,Normal
11176,10,5.99,59.900000000000006,0.0,inf,Dead Stock
11181,23,18.99,436.77,0.0,inf,Dead Stock
11187,112,56.989999999999995,6382.879999999999,21.0,5.333333333333333,Slow Moving
11190,12,73.99,887.8799999999999,0.0,inf,Dead Stock
11196,2091,9.99,20889.09,620.0,3.3725806451612903,Slow Moving
11199,519,14.99,7779.81,55.0,9.436363636363636,Slow Moving
11200,110,13.990000000000002,1538.9000000000003,55.0,2.0,Normal
11207,135,14.99,2023.65,20.0,6.75,Slow Moving
11209,148,12.99,1922.52,31.0,4.774193548387097,Slow Moving
11213,2095,21.99,46069.049999999996,1589.0,1.3184392699811203,Normal
11214,1055,69.99,73839.45,534.0,1.9756554307116105,Normal
11219,7474,12.99,97087.26,7248.0,1.0311810154525387,Normal
11227,331,16.99,5623.69,80.0,4.1375,Slow Moving
11236,1,18.99,18.99,0.0,inf,Dead Stock
11238,371,20.99,7787.289999999999,252.0,1.4722222222222223,Normal
11239,9,26.99,242.91,0.0,inf,Dead Stock
11240,309,13.989999999999998,4322.91,0.0,inf,Dead Stock
11249,210,21.99,4617.9,51.0,4.117647058823529,Slow Moving
11259,49,47.99,2351.51,1.0,49.0,Slow Moving
11263,32,21.99,703.68,3.0,10.666666666666666,Slow Moving
11279,5,44.99,224.95000000000002,5.0,1.0,Normal
11280,6,32.99,197.94,0.0,inf,Dead Stock
11285,1,79.99,79.99,0.0,inf,Dead Stock
11296,221,13.99,3091.79,10.0,22.1,Slow Moving
11306,32,13.99,447.68,16.0,2.0,Normal
11310,231,66.99,15474.689999999999,14.0,16.5,Slow Moving
11313,50,4.99,249.5,0.0,inf,Dead Stock
11319,19,12.99,246.81,1.0,19.0,Slow Moving
11320,335,11.99,4016.65,143.0,2.3426573426573425,Slow Moving
11321,59,119.99,7079.41,5.0,11.8,Slow Moving
11333,328,13.99,4588.72,23.0,14.26086956521739,Slow Moving
11336,54,9.99,539.46,0.0,inf,Dead Stock
11337,325,27.99,9096.75,43.0,7.558139534883721,Slow Moving
11340,302,13.99,4224.9800000000005,7.0,43.142857142857146,Slow Moving
11353,307,64.99,19951.929999999997,28.0,10.964285714285714,Slow Moving
11354,242,9.99,2417.58,207.0,1.1690821256038648,Normal
11366,189,9.99,1888.1100000000001,36.0,5.25,Slow Moving
11367,520,9.99,5194.8,174.0,2.9885057471264367,Slow Moving
11373,12,6.99,83.88,0.0,inf,Dead Stock
11385,55,45.99,2529.4500000000003,0.0,inf,Dead Stock
11396,154,13.99,2154.46,68.0,2.264705882352941,Slow Moving
11397,199,11.99,2386.01,28.0,7.107142857142857,Slow Moving
11414,1425,6.99,9960.75,212.0,6.721698113207547,Slow Moving
11423,330,5.49,1811.7,2.0,165.0,Slow Moving
11424,16,11.99,191.84,0.0,inf,Dead Stock
11426,12,9.99,119.88,0.0,inf,Dead Stock
11427,5,5.49,27.450000000000003,1.0,5.0,Slow Moving
11432,19,9.99,189.81,0.0,inf,Dead Stock
11433,4,9.99,39.96,24.0,0.16666666666666666,Fast Moving
11437,166,15.99,2654.34,47.0,3.5319148936170213,Slow Moving
11440,352,14.989999999999998,5276.48,283.0,1.243816254416961,Normal
11441,409,16.99,6948.909999999999,127.0,3.220472440944882,Slow Moving
11443,164,8.99,1474.3600000000001,41.0,4.0,Slow Moving
11449,216,12.99,2805.84,49.0,4.408163265306122,Slow Moving
11453,14,16.99,237.85999999999999,0.0,inf,Dead Stock
11456,796,34.99,27852.04,164.0,4.853658536585366,Slow Moving
11460,369,39.99,14756.310000000001,51.0,7.235294117647059,Slow Moving
11468,12,19.99,239.88,0.0,inf,Dead Stock
11480,711,14.99,10657.89,69.0,10.304347826086957,Slow Moving
11488,956,12.99,12418.44,903.0,1.0586932447397563,Normal
11489,40,7.989999999999999,319.59999999999997,0.0,inf,Dead Stock
11499,372,27.99,10412.279999999999,185.0,2.0108108108108107,Slow Moving
11553,82,186.99,15333.18,0.0,inf,Dead Stock
11640,266,13.99,3721.34,8.0,33.25,Slow Moving
11653,4,16.99,67.96,0.0,inf,Dead Stock
11698,384,11.99,4604.16,210.0,1.8285714285714285,Normal
11699,80,6.49,519.2,17.0,4.705882352941177,Slow Moving
11703,64,20.99,1343.36,13.0,4.923076923076923,Slow Moving
11745,251,8.99,2256.4900000000002,104.0,2.4134615384615383,Slow Moving
11749,33,15.99,527.67,18.0,1.8333333333333333,Normal
11768,22,11.49,252.78,0.0,inf,Dead Stock
11769,46,5.29,243.34,0.0,inf,Dead Stock
11770,15,13.99,209.85,2.0,7.5,Slow Moving
11771,125,27.990000000000002,3498.7500000000005,22.0,5.681818181818182,Slow Moving
11774,16,224.99,3599.84,3.0,5.333333333333333,Slow Moving
11775,16,224.99,3599.84,5.0,3.2,Slow Moving
11776,18,224.99,4049.82,5.0,3.6,Slow Moving
11808,12,10.99,131.88,0.0,inf,Dead Stock
11819,112,14.99,1678.88,25.0,4.48,Slow Moving
11821,360,17.99,6476.4,187.0,1.9251336898395721,Normal
11825,5279,7.49,39539.71,1717.0,3.074548631333722,Slow Moving
11826,6814,7.49,51036.86,3270.0,2.0837920489296637,Slow Moving
11827,2519,7.49,18867.31,1162.0,2.167814113597246,Slow Moving
11828,5931,7.49,44423.19,3085.0,1.9225283630470016,Normal
11854,464,14.990000000000002,6955.360000000001,218.0,2.128440366972477,Slow Moving
