Brand,Revenue,Quantity,Transactions,Revenue %,Cumulative %,Category
6273,4449.2300000000005,477,223,0.01342581132283016,82.12328078559885,B
2030,4447.57,143,126,0.013420802175900038,82.13670158777475,B
12343,4443.87,213,183,0.013409637209850977,82.1501112249846,B
37313,4432.2300000000005,377,256,0.013374512830172306,82.16348573781477,B
4989,4424.07,193,122,0.013349889553696532,82.17683562736846,B
24673,4414.62,338,191,0.013321373626895547,82.19015700099536,B
40054,4413.81,319,181,0.013318929404598324,82.20347593039996,B
854,4413.24,276,203,0.013317209396315085,82.21679313979628,B
3547,4410.99,1581,439,0.0133104198899339,82.23010355968621,B
43638,4409.51,49,13,0.013305953903514276,82.24340951358973,B
1848,4409.3,70,63,0.01330532021625203,82.25671483380597,B
3791,4406.99,401,343,0.013298349656367347,82.27001318346234,B
12772,4406.85,315,128,0.013297927198192519,82.28331111066053,B
1835,4402.7300000000005,127,103,0.013285494857618967,82.29659660551815,B
24755,4402.64,336,124,0.013285223277363718,82.30988182879551,B
1550,4400.97,1103,553,0.013280183954849683,82.32316201275036,B
870,4399.37,163,107,0.01327535586142306,82.33643736861178,B
20255,4394.85,315,180,0.013261716497492854,82.34969908510928,B
24788,4392.86,314,113,0.013255711556293492,82.36295479666558,B
8154,4391.19,181,130,0.013250672233779454,82.37620546889936,B
3743,4389.09,391,270,0.013244335361157017,82.38944980426051,B
3918,4385.02,98,94,0.013232053898503047,82.40268185815901,B
2772,4376.3,70,61,0.013205740789327958,82.41588759894834,B
8744,4371.57,243,161,0.013191467738135506,82.42907906668648,B
6448,4371.33,417,256,0.013190743524121515,82.4422698102106,B
4249,4364.96,304,229,0.013171521677166774,82.45544133188777,B
3315,4364.91,4409,1130,0.013171370799247193,82.46861270268701,B
19947,4360.84,316,181,0.013159089336593226,82.48177179202361,B
8273,4356.36,164,117,0.013145570674998684,82.4949173626986,B
5977,4356.139999999999,186,162,0.013144906812152522,82.50806226951076,B
2636,4355.36,64,39,0.013142553116607045,82.52120482262737,B
2862,4354.79,121,109,0.013140833108323813,82.53434565573569,B
934,4354.79,121,104,0.013140833108323813,82.54748648884402,B
23356,4354.0199999999995,198,99,0.01313850958836225,82.56062499843237,B
17041,4352.79,537,260,0.013134797991540534,82.57375979642391,B
13489,4348.71,229,137,0.013122486353302648,82.58688228277721,B
7993,4348.3,670,523,0.013121249154362077,82.60000353193158,B
4362,4346.5599999999995,544,37,0.013115998602760625,82.61311953053433,B
178,4346.509999999999,149,133,0.013115847724841041,82.62623537825918,B
40559,4341.05,395,207,0.0130993718560227,82.63933475011521,B
680,4337.83,217,178,0.01308965531800162,82.65242440543321,B
2148,4336.05,495,404,0.013084284064064505,82.66550868949727,B
5872,4329.52,1448,707,0.013064579407767106,82.67857326890504,B
42122,4329.26,434,265,0.01306379484258528,82.69163706374762,B
17967,4328.93,307,160,0.013062799048316039,82.70469986279593,B
8275,4328.820000000001,118,93,0.01306246711689296,82.71776232991283,B
33683,4326.61,239,142,0.013055798312847436,82.73081812822568,B
2034,4319.509999999999,149,126,0.0130343736482668,82.74385250187395,B
1336,4317.49,151,78,0.013028278180315692,82.75688078005426,B
38549,4317.16,484,222,0.013027282386046451,82.76990806244031,B
46380,4315.46,254,152,0.013022152536780665,82.78293021497709,B
14439,4309.4400000000005,706,396,0.013003986835263005,82.79593420181234,B
31201,4304.32,368,176,0.01298853693629781,82.80892273874863,B
5810,4298.96,304,244,0.01297236282331863,82.82189510157195,B
1556,4296.83,217,141,0.012965935423944438,82.8348610369959,B
2085,4294.93,307,256,0.012960202063000328,82.8478212390589,B
21864,4291.15,185,121,0.012948795692279932,82.86077003475118,B
10453,4285.71,429,242,0.012932380174629417,82.87370241492582,B
6081,4284.47,2153,842,0.012928638402223787,82.88663105332805,B
7991,4275.72,428,309,0.01290223476629695,82.89953328809435,B
5255,4273.71,329,245,0.012896169473929756,82.91242945756828,B
28081,4270.25,475,264,0.012885728721894685,82.92531518629018,B
5833,4269.389999999999,61,55,0.012883133621677874,82.93819831991186,B
5185,4265.759999999999,224,181,0.012872179884716227,82.95107049979657,B
5375,4253.86,214,174,0.012836270939855728,82.96390677073643,B
44072,4249.78,322,190,0.012823959301617841,82.97673073003804,B
3925,4249.18,82,67,0.012822148766582862,82.98955287880463,B
16179,4249.15,85,40,0.01282205823983111,83.00237493704446,B
8905,4244.46,354,254,0.012807905890974325,83.01518284293545,B
2035,4243.889999999999,211,176,0.012806185882691092,83.02798902881814,B
11440,4242.17,283,233,0.012800995682257474,83.0407900245004,B
2123,4239.47,53,38,0.01279284827460005,83.053582872775,B
13940,4238.04,196,100,0.012788533166100007,83.0663714059411,B
25186,4234.74,326,163,0.012778575223407597,83.0791499811645,B
3086,4233.24,76,54,0.012774048885820139,83.09192403005032,B
8036,4232.47,353,204,0.012771725365858579,83.10469575541617,B
34431,4227.36,264,140,0.012756305642477305,83.11745206105866,B
33963,4224.97,603,199,0.012749093677921292,83.13020115473658,B
8097,4222.93,307,265,0.012742937858802348,83.14294409259539,B
3183,4217.889999999999,211,185,0.012727729364508486,83.1556718219599,B
37601,4217.02,298,214,0.012725104088707764,83.1683969260486,B
23255,4208.49,351,193,0.012699364315627086,83.18109629036422,B
3062,4208.26,174,90,0.012698670277197009,83.19379496064143,B
14475,4208.1,390,188,0.012698187467854349,83.20649314810927,B
14975,4207.05,595,312,0.012695019031543128,83.21918816714081,B
19926,4202.81,419,244,0.01268222458396258,83.23187039172478,B
35103,4199.83,417,250,0.012673232259955496,83.24454362398474,B
45322,4198.33,467,284,0.012668705922368038,83.2572123299071,B
6278,4197.01,291,151,0.012664722745291075,83.26987705265239,B
15356,4195.8,420,213,0.012661071499637194,83.28253812415203,B
16328,4192.05,895,444,0.012649755655668548,83.2951878798077,B
19224,4189.92,208,110,0.012643328256294358,83.30783120806399,B
40621,4189.4,260,149,0.012641759125930704,83.32047296718991,B
26557,4187.54,246,132,0.012636146467322258,83.33310911365723,B
23129,4177.91,209,122,0.012607087380010778,83.34571620103723,B
45769,4172.52,348,187,0.012590822740279848,83.35830702377751,B
8476,4154.47,303,231,0.012536355811310771,83.37084337958882,B
2514,4152.2300000000005,277,208,0.0125295964805135,83.38337297606934,B
2945,4149.860000000001,14,12,0.012522444867125318,83.39589542093647,B
4513,4144.08,92,75,0.012505003379621646,83.40840042431608,B
8694,4143.2300000000005,377,272,0.012502438454988754,83.42090286277107,B
5566,4137.24,276,203,0.012484363280222836,83.4333872260513,B
2245,4134.88,112,101,0.012477241842418569,83.44586446789371,B
15824,4128.7699999999995,223,139,0.012458804560645657,83.45832327245436,B
4297,4127.0,600,466,0.012453463482292457,83.47077673593665,B
6478,4125.46,454,260,0.012448816442369335,83.48322555237903,B
12111,4125.42,258,186,0.012448695740033667,83.49567424811906,B
26250,4119.3099999999995,169,99,0.012430258458260755,83.50810450657733,B
26755,4115.33,267,198,0.012418248575862033,83.52052275515318,B
2607,4112.13,187,160,0.012408592389008793,83.53293134754219,B
34429,4111.58,242,132,0.01240693273189339,83.54533828027408,B
8520,4111.58,242,170,0.01240693273189339,83.55774521300597,B
9037,4109.5,250,217,0.012400656210438782,83.57014586921642,B
24552,4105.89,411,144,0.012389762824644967,83.58253563204106,B
41530,4104.89,411,215,0.01238674526625333,83.59492237730731,B
17432,4101.42,258,134,0.012376274338634342,83.60729865164595,B
23257,4099.07,293,177,0.01236918307641399,83.61966783472236,B
44337,4097.85,315,147,0.012365501655176194,83.63203333637755,B
6356,4097.54,526,373,0.012364566212074785,83.64439790258962,B
4343,4095.94,406,293,0.012359738118648163,83.65675764070826,B
7872,4094.09,91,65,0.012354155635623632,83.66911179634388,B
18742,4094.04,196,94,0.01235400475770405,83.6814658011016,B
44340,4093.85,315,157,0.012353431421609638,83.69381923252321,B
38179,4089.23,677,319,0.012339490301840268,83.70615872282505,B
5776,4088.2099999999996,179,142,0.012336412392280796,83.71849513521734,B
46381,4083.7299999999996,227,146,0.012322893730686254,83.73081802894802,B
6694,4082.89,511,241,0.012320358981637278,83.74313838792966,B
6608,4079.52,48,26,0.012310189809857456,83.75544857773951,B
6105,4077.9599999999996,204,154,0.0123054824187665,83.76775406015828,B
2912,4077.5999999999995,240,208,0.012304396097745508,83.78005845625603,B
5714,4075.92,408,269,0.012299326599647558,83.79235778285567,B
6742,4070.8599999999997,214,121,0.012284057754185868,83.80464184060986,B
25603,4065.74,226,102,0.012268607855220676,83.81691044846508,B
